village_ID,village_name
66013020,ชุมชนฝั่งสถานีรถไฟเหนือ
66013021,ชุมชนหน้าและหลังสถานีรถไฟ
66013022,ชุมชนหลังสถานีรถไฟ
66013023,ชุมชนฝั่งสถานีรถไฟใต้
66013024,ชุมชนประตูน้ำคลองท่าหลวง
66013025,ชุมชนปากคลองท่าหลวง
66013301,ชุมชนป่าตาล
66013302,ชุมชนวัดศรีมงคล
66013303,ชุมชนริมน่าน
66013304,ชุมชนวัดเขาพระ
66013305,ชุมชนสามัคคี
66013306,ชุมชนหัวดงหม่8
66013901,ชุมชนเรารักวังกรด1
66013902,ชุมชนเรารักวังกรด2
66013903,ชุมชนเรารักวังกรด3
66013904,ชุมชนเรารักวังกรด4
66013905,ชุมชนเรารักวังกรด5
66014302,ชุมชนท่าฬ่อเหนือหมู่2
66014305,ชุมชนท่าฬ่อเหนือหมู่5
66014306,ชุมชนเจ้าพ่อป่าดำหมู่6
66014307,ชุมชนริมคลองท่าฬ่อหมู่7
66014308,ชุมชนสถานีรถไฟหมู่5
66015101,ชุมชนบึงสีไฟตอนล่าง
66015102,ชุมชนบึงสีไฟตอนบน
66015103,ชุมชนขุนแผน
66015104,ชุมชนศรีมาลา
66015105,ชุมชนวัดท่าหลวง
66015106,ชุมชนกลางเมือง
66015107,ชุมชนบุษบา
66015108,ชุมชนสระหลวง
66015109,ชุมชนตลาดสดเทศบาล1
66015110,ชุมชนศาลเจ้าพ่อหลวง
66015111,ชุชนพิจิตรธานี
66015112,ชุมชนปากทาง
66015113,ชุมชนราชรถ
66015114,ชุมชนคลองคะเชนทร์ใน
66015115,ชุมชนคลองคะเชนทร์นอก
66015116,ชุมชนฝั่งสถานีรถไฟเหนือ
66015117,ชุมชนหน้าและหลังสถานีรถไฟ
66015118,ชุมชนฝั่งสถานีรถไฟใต้
66015119,ประตูน้ำคลองท่าหลวง
66015120,ชุมชนปากคลองท่าหลวง
66015121,ชุมชนหน้าและหลังสถานีรถไฟ
66015122,ชุมชนฝั่งสถานีรถไฟ
66015123,ชุมชนฝั่งสถานีรถไฟใต้
66015124,ชุมชนประตูน้ำคลองท่าหลวง
66015125,ชุมชนปากคลองท่าหลวง
66015201,ชุมชนป่าตาล
66015202,ชุมชนวัดศรีมงคล
66015203,ชุมชนริมน่าน
66015204,ชุมชนวัดเขาพระ
66015205,ชุมชนศรีสวัสดิ์
66015206,ชุมชนหัวดงหม่8
66015301,ชุมชนตลาดวังกรด
66015302,เรารักวังกรด2
66015303,เรารักวังกรด3
66015304,ชุมชนหนองพะนาด-ย่านยาว
66015305,เรารักวังกรด5
66015402,ชุมชนท่าฬ่อเหนือ
66015404,ชุมชนท่าฬ่อเหนือหมู่5
66015405,ชุมชนท่าฬ่อใต้
66015406,ชุมชนเจ้าพ่อป่าดำ
66015407,ชุมชนริมคลองท่าฬ่อ
66020101,วังทรายพูน
66020102,วังทรายพูนใน
66020103,บุ่งมะกรูด
66020104,วังแสง
66020105,เนินหัวโล้
66020106,ตากแดด
66020107,ทุ่งโม่ง
66020108,หนองยาง
66020109,วังพลับ
66020110,หนองระมาน
66020111,วังโม่ง
66020112,หนองยางใต้
66020113,หนองยางเหนือ
66020201,หนองปลาไหล
66020202,วังเดื่อ
66020203,ห้วยตัดไม้
66020204,ทับไทร
66020205,ป่าหวาย
66020206,คลองสะแก
66020207,ท่ากระดานใต้
66020208,สายดินแดง
66020209,ใหม่เนินสวรรค์
66020210,ท่ากระดานเหนือ
66020211,วังคล้าย
66020212,วังหิน
66020213,โพธิ์ทอง
66020214,วังสมบูรณ์
66020215,โพธิ์ทอง
66020216,ทรัพย์เจริญ
66020301,หนองลากฆ้อน
66020302,ยางสามต้น
66020303,บ่อแต้
66020304,หนองพระ
66020305,หนองโพธิ์
66020306,ดงพลับ
66020307,เขาพนมพา
66020308,เขาเขต
66020309,ดงคันแทว
66020310,ไดน้ำขุ่น
66020311,หนองผำ
66020312,ไผ่สีทอง
66020313,ดงหมอนทอง
66020314,หนองพระใต้
66020315,หนองโพธิ์เงิน
66020316,หนองพระเหนือ
66020317,หนองโปร่งเหนือ
66020401,หนองปล้อง
66020402,หนองกระทุ่ม
66020403,คลองน้อย
66020404,เขาพนมกาว
66020405,หนองนกยาง
66020406,คลองคต
66020407,ตลาดใหม่หนองปล้อง
66020408,หนองจิกเภา
66020409,โคกขวาง
66020410,หนองโสน
66023701,ชุมชนตลาดวังทรายพูน
66023702,ชุมชนวังทรายพูนพัฒนา
66023703,ชุมชนชาววัง
66023704,ชุมชนริ้วแสงทอง
66023705,ชุมชนวังทรายทอง
66023706,ชุมชนเพชรโพธิ์ทอง
66025501,ชุมชนตลาดวังทรายพูน
66025502,ชุมชนวังทรายพูนพัฒนา
66025503,ชุมชนชาววัง
66025504,ชุมชนริ้วแสงทอง
66025505,ชุมชนวังทรายทอง
66025506,ชุมชนเพชรโพธิ์ทอง
66030101,บึงโพธิ์
66030103,โพธิ์ประทับช้าง
66030104,วังกระโดน
66030106,ท่าพุดซา
66030107,หนองต้นไทร
66030108,ท่ากร่าง
66030109,ปากกระช่อง
66030110,บึงถัง
66030111,หนองกุ่ม
66030112,หนองไม้สุก
66030202,ลำนัง(ตะวันตก)
66030203,ไผ่ท่าโพใต้
66030205,เนินทอง
66030206,เนินยาง
66030207,ไผ่พัฒนา
66030208,ใหม่แสงมรกต
66030209,ไผ่ท่าโพ
66030210,ลำนัง(ตะวันออก)
66030401,ไดโพธิ์
66030402,โรงวัว
66030403,หนองหลวง
66030404,เนินตาล
66030405,เนินยาง
66030406,สระประทุม
66030407,หนองคล้า
66030408,คลองยาง
66030409,ไผ่รอบ
66030410,หนองนาร้าง
66030411,เกาะแก้ว
66030412,หนองหัวปลวก
66030413,หนองไม้แดง
66030414,ม่วงเฒ่า
66030415,สามปลัก
66030416,หนองบัว
66030417,เนินตะคร้อ
66030418,หนองแห้วเจริญทรัพย์
66030501,เนินพยอม
66030502,ดงเสือเหลือง
66030503,ปมประดู่
66030504,หนองปรือ
66030505,หนองขานาง
66030506,ฟากคลอง
66030507,คลองรุณ
66030508,หนองจิกด่าน
66030509,เกาะกลาง
66030510,บ้านน้อย
66030511,หนองหวาย
66030512,บ้านนา
66030513,นาเหนือ
66030514,หนองขานางตะวันตก
66030515,ฉัตรหวาย
66030601,เนินขวาง
66030602,สระมณี
66030603,หนองคล้า
66030604,หนองบัว
66030605,มาบมะไฟ
66030606,หนองสะแก
66030607,เนินพลวง
66030608,หนองขำ
66030609,หนองโตก
66030610,มะรื่นคอด
66030611,หนองปลาดุก
66030612,มาบสว่าง
66030613,หนองปลิง
66030614,สวนเจริญ
66030701,ทุ่งใหญ่
66030702,ทุ่งประพาส
66030703,ห้วยคันเบ็ด
66030704,บ่อปิ้งเกลือ
66030705,ห้วยน้อย
66030706,หนองพง
66030707,บึงบ้าน
66030708,ทุ่งนาดี
66030709,ห้วยน้ำซึม
66030710,ห้วยน้ำซึมใต้
66030711,เนินสะอาด
66030712,หนองกระเบา
66030713,เกาะกลาง
66030714,เกษตรพัฒนา
66030715,หนองจอก
66030716,ห้วยคำตาล
66030717,ราษฎร์ร่วมใจ
66030718,เกาะเหนือ
66030719,ทุ่งสามัคคี
66034001,ชุมชนท่าบัวทองพัฒนา
66034002,ชุมชนท่าตะคล้อพัฒนา
66034003,ชุมชนโพธิ์เงิน1พัฒนา
66034004,ชุมชนไผ่สีทองรวมใจ
66034005,ชุมชนร่วมใจพัฒนา
66034006,ชุมชนโพธิ์ทองพัฒนา
66034007,ชุมชนวัดใหม่แสงมรกตพัฒนา
66034008,ชุมชนไผ่น้ำเพชรพัฒนา
66034009,ชุมชนบ้านหักรถ
66034010,ชุมชนคลองจระเข้
66034011,ชุมชนรวมน้ำใจพัฒนา
66034012,ชุมชนวังเทโพ
66034013,ชุมชนห้วยตะพาน
66034014,ชุมชนหนองไม้ซุง
66034015,ชุมชนน้ำฝนรวมใจ
66034016,ชุมชนเจ็ดสีพัฒนา
66034017,ชุมชนพ่อปู่พัฒนา
66034018,ชุมชนประกายเพชร
66034019,ชุมชนวังหวายสามัคคี
66035601,ชุมชนท่าบัวทองพัฒนา
66035602,ชุมชนท่าตะคล้อพัฒนา
66035603,ชุมชนโพเงิน1พัฒนา
66035604,ชุมชนไผ่สีทองรวมใจ
66035605,ชุมชนร่วมใจพัฒนา
66035606,ชุมชนโพธิ์ทองพัฒนา
66035607,ชุมชนบ้านใหม่แสงมรกตพัฒนา
66035608,ชุมชนไผ่น้ำเพชรพัฒนา
66035609,ชุมชนรวมน้ำใจพัฒนา
66035610,ชุมชนเจ็ดสีพัฒนา
66035611,ชุมชนน้ำฝนรวมใจ
66035612,ชุมชนพ่อปู่พัฒนา
66035613,ชุมชนประกายเพชรพัฒนา
66035614,ชุมชนคลองจระเข้
66035615,ชุมชนวังเทโพ
66035616,ชุมชนห้วยพาน
66035617,ชุมชนหนองไม้ซุง
66035618,ชุมชนวังหวาย
66035619,ชุมชนวังหวายสามัคคี
66035701,ชุมชนวัดชัยมงคล
66035702,ชุมชนร่วมจิตบันดาล
66035703,ชุมชนประเวศน์เหนือ
66035704,ชุมชนประเวศน์ใต้
66035705,ชุมชนชูเชิดน่านด้านเหนือ
66035706,ชุมชนชูเชิดน่านด้านใต้
660402?1,ต้นชุมแสง
66040201,ต้นชุมแสง
66040202,งิ้วราย
66040203,หาดแตงโม
66040204,หาดแตงโม
66040205,น้ำโจนใต้
66040206,คลองเกตุ
66040207,งิ้วราย
66040208,หนองโบก
66040301,น้ำโจนใต้
66040302,หาดแตงโม
66040303,หัวดาน
66040304,โพธิ์ลอย
66040305,งิ้วราย
66040306,คลองทองหลาง
66040307,ห้วงสลิด
66040308,คลองทองหลางพัฒนา
66040309,หนองถ้ำ
66040401,คลองเจ็กเสี่ยง
66040402,ไทรโรงโขน
66040403,ไผ่ร้อยกอ
66040501,ป่าแดงเหนือ
66040502,หนองแก
66040503,ห้วยจ้อย
66040504,ไผ่เกาะ
66040505,หนองนกยาง
66040506,ป่าแดงใต้
66040507,ป่าแดง
66040508,หนองกระทุ่ม
66040509,เขาพนมกาว
66040510,หนองพงษ์
66040511,หนองโสน
66040601,ทุ่งโพธิ์
66040602,ทุ่งโพธิ์
66040603,ทุ่งโพธิ์
66040604,ทุ่งโพธิ์
66040605,วังตลุก
66040606,หนองเครือซูด
66040607,วังหลุม
66040701,วัดเกาะ
66040702,ดงตะขบ
66040703,หนองคล่อ
66040704,ดงตะขบ
66040705,ดงตะขบ
66040706,ใหม่สำราญ
66040707,หนองโก
66040708,หนองจรเข้
66040709,ดงตะขบ
66040710,หนองคล่อเหนือ
66040801,วังไคร้
66040802,คลองคูณ
66040803,อ้อมหล่ม
66040804,คลองคูณ
66040805,คลองแขก
66040806,วังไคร้
66040807,คลองคูณ
66040901,วังสำโรง
66040902,วังสำโรง
66040903,สามบึงบาตร
66040904,บ้านใหม่
66040905,หนองหวาย
66040906,บึงน้ำกลัด
66040907,คลองเขาควาย
66041??5,ไดกระพังปลา
66041001,วังหว้า
66041002,วังหว้า
66041003,ยางคลี
66041004,ล่องตะแบก
66041005,ท่าปอ
66041006,วังหว้าเหนือ
66041007,ท่าปอเหนือ
66041101,หนองไผ่ล้อม
66041102,วังหลุม
66041103,วังหลุม
66041104,วังหลุม
66041105,เขารวก
66041106,เนินทราย
66041107,คลองขุด
66041108,เขาบรเพ็ด
66041109,วังหลุม
66041110,หัวฝาย
66041201,ทับหมัน
66041202,ทับปรู
66041203,ย่านขาด
66041204,เถาวัลย์เหล็ก
66041205,บึงประดู่
66041206,ทับหมันเหนือ
66041301,คลองข่อย
66041302,ไผ่หลวง
66041303,คลองข่อย
66041304,หาดแตงโม
66041305,ไดกระพังปลา
66041306,คลองข่อย
6604308,คลองทองหลา?พะฒนา
66046801,ชุมชนพฤกษะวันโชติการาม
66046802,ชุมชนเทวประสาท
66046803,ชุมชนไปรษณีย์
66046804,ชุมชนหลังโบสถ์คริสเตียน
66046805,ชุมชนศิริวัฒน์
66046806,ชุมชนเทศบาล1
66046807,ชุมชนตลาดตะพานหิน
66046808,ชุมชนสันติพลาราม
66046809,ชุมชนเลียบขนานทางรถไฟ
66046810,ชุมชนโรงเรียนเทศบาล2
66046811,ชุมชนแผ่นดินธรรม-ทอง
66046812,ชุมชนร่มเกล้า
66046813,ชุมชนโรงเรียนจันทวิทยา
66046814,ชุมชนพร้อมใจ
66046815,ชุมชนยุพราช
66046816,ชุมชนหัวดาน
66050201,โพธิ์แดน
66050203,สถานีดงตะขบ
66050205,บางไผ่
66050206,วังน้ำเต้า
66050207,ห้วยคต
66050208,ท่าตะกู
66050209,บางไผ่
66050210,วังน้ำเต้า
66050211,โพธิ์แดน
66050212,พฤกษะวัน
66050301,ไข่เน่า
66050302,ย่านท่าเสา
66050303,หอไกร
66050304,หอไกร
66050305,คลองขุด
66050306,ไข่เน่า
66050307,ย่านท่าเสา
66050308,ห้วงตะกวน
66050309,ห้วงกรวดใหญ่
66050401,คลองบุษบงใต้
66050402,ท่าช้าง
66050403,ท่าช้าง
66050404,วังกร่าง
66050405,เนินมะกอก
66050406,ไร่
66050407,ดงเย็น
66050408,วังทอง
66050409,วังกร่าง
66050410,เนินมะกอก
66050411,สะพานยาว
66050412,วังกร่างใต้
66050501,ทุ่งตับเต่า
66050502,ไดปลาดุก
66050503,วังสำโรง
66050504,เขาโค้ง
66050505,วังสำโรง
66050506,หนองกอไผ่
66050507,หนองครก
66050601,บางลำภู
66050602,หนองเต่า
66050603,หนองเต่า
66050604,วังพรม
66050605,ห้วยกรวด
66050701,เหมืองลาด
66050702,วังกรด
66050703,ห้วยเรียงใต้
66050704,ห้วยเรียงใต้
66050705,ห้วยเรียงกลาง
66050706,หนองน้ำใส
66050801,ห้วยเขน
66050802,ห้วยเขน
66050803,ห้วยเขน
66050804,ห้วยเขน
66050805,ใดมะขาม
66050901,วังตะกู
66050902,ห้วยเรียงเหนือ
66050903,วังตะกู
66050904,วังอีแร้ง
66050905,มะกอกงอ
66050906,หนองกะทอ
66050907,ลำประดาเหนือ
66050908,ลำประดากลาง
66050909,วังขอนซุง
66050910,โคกกระถิน
66050911,วังตะกู
66050912,ห้วยเรียงกลาง
66051401,ลำประดาใต้
66051402,เพ็ชรลูกกา
66051403,หนองสะเดา
66051404,ใดโสน
66051405,ลำประดา
66051406,ห้วยหลัว
66051407,สามแยก
66051408,ใดโสน
66051409,ลำประดากลาง
66051410,ลำประดากลางใหม่
66053101,ชุมชนชูเชิดน่านด้านใต้
66053102,ชุมชนชูเชิดน่านด้านเหนือ
66053103,ชุมชนร่วมจิตบันดาล
66053104,ชุมชนประเวศน์ใต้
66053105,ชุมชนวัดชัยมงคล
66053106,ชุมชนประเวศน์เหนือ
66053801,ชุมชนร่วมใจหมู่ที่๑
66053802,ชุมชนราษฎร์อุทิศหมู่ที่๓
66053803,ชุมชนตลาดในหมู่ที่๑๑
66053804,ชุมชนตลาดนอกหมู่ที่๑๑
66054201,ชุมชนบ้านท่าหอยหมู่ที่๒
66054202,ชุมชนไผ่แสนสุขหมู่ที่๔
66054203,ชุมชนไผ่ประเสริฐหมู่ที่๕
66055801,ชุมชนวังตะกู
66055802,ชุมชนห้วยเรียงเหนือ
66055803,ชุมชนวังตะกู
66055804,ชุมชนวังอีแร้ง
66055901,ชุมชนบ้านท่าหอย02
66055902,ท่าหอย
66055903,ชุมชนบ้านบางไผ่05
66055904,บางไผ่
66055905,บางไผ่
66060101,ตาล
66060102,โพทะเล
66060103,โพทะเล
66060104,วังตายศ
66060105,คลองโคบุตร
66060106,ตาล
66060107,น้ำชุ
66060108,ถ้วยแก้ว
66060109,คลองปากรัง
66060201,วังหิน
66060202,ท้ายน้ำ
66060203,ปากน้ำ
66060204,เนินโพธิ์
66060205,หนองบัว
66060206,ทุ่งอ่างทอง
66060207,กระบังดิน
66060208,หัวดาน
66060209,ในห้วย
66060210,พญาวัง
66060301,ทะนง
66060302,ทะนง
66060303,หนองตะแบก
66060304,ทะนง
66060305,ยางนกตระกรุม
66060306,พลัง
66060307,ประดาสำโรง
66060308,น้ำผึ้ง
66060309,แหลมรัง
66060310,ไร่
66060311,คลองฟัก
66060401,วัดทับทิม
66060402,วัดหลวง
66060403,ยางแล
66060404,ท่าบัว
66060405,คลองตางาว
66060406,ท่าบัว
66060407,วัดหลวง
66060408,คลองแค
66060409,ท่าช้าง
66060410,บึงเหล็กไฟ
66060411,บึงเตย
66060412,ท่าบัว
66060413,หนองสนุ่น
66060501,ทุ่งน้อย
66060502,ท่านา
66060503,ท่าดาน
66060504,ทุ่งน้อย
66060505,ท่าโบสถ์
66060506,ท่ายา
66060507,ท่าบัวทอง
66060601,ท่าขมิ้น
66060602,หนองประทุม
66060603,ทุ่งใหญ่
66060604,ห้วยยาว
67060409,ปูนสวรรค์
67060410,สมโภชน์กรุงฯ
67060411,หนองบัวทอง
67060412,เนินละคร
67060413,นาสนุ่นพัฒนา
67060414,หนองแต้ว
67060415,ตาลเสี้ยนทอง
67060416,ท่าศาลา
67060417,บัวพัฒนา
67060418,บัวทองพัฒนา
67060419,เนินถาวรพัฒนา
67060420,กองทุนที่ดินพัฒนา
67060421,หนองขามพัฒนา
67060501,โคกสะอาด
67060502,โคกสะอาด
67060503,โคกสะอาด
67060504,โคกสะอาด
67060505,โคกสะอาด
67060506,โคกสะอาด
67060507,ท่าเตียน
67060508,ซับหินเพลิง
67060509,หน้าผา
67060510,กุ้งกั้ง
67060511,หนองสะแกสี่
67060512,ตาคลีภิรมย์
67060513,โคกสะอาด
67060601,รังย้อย
67060602,เตาถ่าน
67060603,หนองย่างทอย
67060604,โคกรังน้อย
67060605,ซับอุดมมงคล
67060606,ซับเพิก
67060607,หนองขาม
67060608,ห้วยหวาย
67060609,ด่านเจริญชัย
67060610,มะขามป้อม
67060611,หนองบัวเริง
67060612,ทุ่งนางาม
67060613,หนองบัวเริง
67060701,ห้วยทราย
67060702,หนองหมู
67060703,ด่านไทร
67060704,ประดู่งาม
67060705,ลำผักกาด
67060706,บ่อมะกัก
67060707,หัวฝาย
67060708,ห้วยร่วมสายชล
67066101,ชุมชนรวมใจพัฒนา
67066102,ชุมชนโรงงานพัฒนา
67066103,ชุมชนหนองแดงพัฒนา
67066104,ชุมชนโคกสว่างพัฒนา
67066105,ชุมชน16รวมพลัง
67066106,ชุมชนพาณิชย์พัฒนา
67066107,ชุมชน6+4พัฒนา
67066108,ชุมชนบ้านกลางใต้
67066109,ชุมชนหลังโรงเรียนพัฒนา
67066110,ชุมชนสระกรวดพัฒนา
67066111,ชุมชนโรงงานพัฒนา
67070101,วังชงโค
67070102,กองทูล
67070103,กองทูล
67070104,น้ำเขียวน้อย
67070105,เนินมะเกลือ
67070106,ท่าทอง
67070107,เนินพัฒนา
67070108,หนองบัวทอง
67070201,วังรี
67070202,ปากคลองกรวด
67070203,โรงบ่ม
67070204,หัวโตก
67070205,ต้นยาง
67070206,นาเฉลียงใต้
33093503,ชุมชนรัฐประชา
33093504,ชุมชนคงคิด
33093505,ชุมชนมิตรประชาร่วมใจ
33093506,ชุมชนราษฎร์พัฒนา
33093507,ชุมชนท่าใหม่
33093508,ชุมชนวัดใต้
33093509,ชุมชนสิบทิศ
33093510,ชุมชนบ้านท่าโพธิ์
33093511,ชุมชนมิตรภาพ
33093514,ชุมชนบ้านท่าโพธิ์
33104101,ชุมชนโรงพยาบาล-ตำรวจ
33104102,ชุมชนรุ่งทิพย์
33104103,ชุมชนศาลเจ้าปู่ตา
33104104,ชุมชนตำแย
33104105,ชุมชนฝั่งธน
33104106,ชุมชนวัดประชานิมิต
33104107,ชุมชนเทศบาล
33104108,ชุมชนตลาดอุทุมพรพิสัย
33113901,ชุมชนรุ่งเรืองสะพังทอง
33113902,ชุมชนบ้านเป๊าะ
33113903,ชุมชนสวนสนุก
33113904,ชุมชนคุ้มกลางสามัคคี
33113905,ชุมชนตลาดเก่า
33113906,ชุมชนดอนคำแก้ว
33113907,ชุมชนโนนสาวสวย
33113908,ชุมชนจอมพระ
33113909,ชุมชนนาสวน
33113910,ชุมชนหนองหล่ม
33113911,ชุมชนมิตรภาพ
33113912,ชุมชนบึงบูรพา
33113913,ชุมชนบ้านหาด
33113914,ชุมชนบ้านค้อ
33113915,ชุมชนค้อใต้
33113916,ชุมชนหาดใหม่พัฒนา
33123201,ชุมชนห้วยทับทันตะวันออก
33123202,ชุมชนตลาดห้วยทับทัน
33123203,ชุมชนฝั่งธน
33123204,ชุมชนหนองสิมใหญ่
33123205,ชุมชนหนองสิมน้อย
33123206,ชุมชนทุ่งมน
33123207,ชุมชนสวัสดี
33143301,ชุมชนจอก
33143302,ชุมชนหนองเทา
33143303,ชุมชนสำโรงระวี
33143304,ชุมชนหนองถ่ม
33143305,ชุมชนหนองแคน
33143306,ชุมชนตระกาจ
33143307,ชุมชนทุ่งระวี
33143308,ชุมชนหนองบัว
33143309,ชุมชนสำโรงระวี
33143312,ทุ่งระวี
33143313,หนองบัว
33143315,สำโรงระวี
33203701,ชุมชนศาลเจ้าปู่
33203702,ชุมชนร่วมใจพัฒนา(ม.1)
33203703,ชุมชนคูเมือง
33203704,ชุมชนปู่ตา(ม.8)
33203705,ชุมชนดอนกระต่าย(ม.8)
33203706,ชุมชนโนนพยอม
33203707,ชุมชนไปรษณีย์(ม.8)
33203708,ชุมชนอนามัย(ม.8)
33203713,พยุห์
33010301,คูซอด
33010302,คูซอด
33010303,แดง
33010304,ดงเปือย
33010305,เวาะ
33010306,เปือย
33010307,หนองแวง
33010308,โนนทราย
33010309,โพนงอย
33010310,เปือย
33010401,ซำ
33010402,โพธิ์
33010403,โนนเจริญ
33010404,ขยูง
33010405,หนองแคน
33010406,แทง
33010407,ป่าสะแบง
33010408,เวียง
33010409,นา
33010410,หนองหว้า
33010411,เวียงน้อย
33010412,โนนมะนาว
33010413,หนองแข้
33010414,จั่น
33010501,จาน
33010502,เหล่ายอด
33010503,บาก
33010504,หนองคูใหญ่
33010505,หนองคู
33010506,ฮ่องขาด
33010507,ดงบัง
33010508,โคกเลาะ
33010509,หนองตะเคียน
33010510,แดง
33010511,ลิงไอ
33010512,หนองคูน้อย
33010601,ตะดอบ
33010602,เปือย
33010603,นาสูง
33010604,หนองแคน
33010605,หนองเทา
33010606,เปือยน้อย
33010607,โพนงาม
33010608,ไผ่ล้อม
33010701,หนองครก
33010702,หนองกิโล
33010703,หนองสวง
33010704,หนองสาด
33010705,หนองครกใต้
33010706,หนองแดง
33010707,ดอนกลาง
33010708,หนองม่วง
33010709,หนองครก-ปากช่อง
33011101,โพนข่า
33011102,หนองเหล็ก
33011103,บก
33011104,ขนวน
33011105,โนน
33011106,กุดโง้ง
33011107,กุดโง้งใต้
33011108,เจริญพัฒนา
33011109,บก
33012403,กลาง
33012404,นาคำ
33012405,ยางกุด
33012406,ก้านเหลือง
33012407,หนองสิม
33012408,อีหล่ำ
33012409,ก้านเหลืองใต้
33012410,อีหล่ำใต้
33012411,นิคมห้วยคล้า
33012701,หอย
33012702,ตำแย
33012703,เพียนาม
33012704,สะเดา
33012705,หนองไผ่
33012706,โนนแดง
33012707,เล้า
33012708,พัฒนา
33012709,เพียนามเหนือ
33012710,หนองไผ่เหนือ
33012711,น้อมเกล้า
33020201,ลิ้นฟ้า
33020202,ลิ้นฟ้า
33020203,ลิ้นฟ้า
33020204,ลิ้นฟ้า
33020205,ดินดำ
33020206,ผักขะ
33020207,เมืองทอง
33020208,ผักขะ
33020209,ดินดำ
33020210,ลิ้นฟ้า
33020211,ลิ้นฟ้า
33020212,ผักขะ
33020213,ผักขะ
33020214,ลิ้นฟ้า
33020301,คอนกาม
33020302,คอนกาม
33020303,ค้อ
33020304,คอนกาม
33020305,โนนแดง
33020306,เมืองแสน
33020307,คอนกาม
33020308,คอนกาม
33020309,ค้อใหม่
33020310,สอม
33020311,แดนอุดม
33020312,หนองเทา
33020313,คอนกาม
33020401,โนนคูณ
33020402,โนนคูณ
33020403,หอย
33020404,โนนคูณ
33020405,โนนติ้ว
33020406,โนนคูณ
33020407,ดอนขะยอม
33020408,หอย
33020409,โนนคูณ
33020410,โนนคูณ
33020411,ดอนสมัช
33020412,หนองอีหลง
33020413,โนนคูณ
33020414,โนนคูณ
33020501,กุดเมืองฮาม
33020502,ยางเครือ
33020503,แก้ง
33020504,แก้ง
33020505,กุดเมืองฮาม
33020506,เหมือดแอ่
33020507,ดอนเหมือดแอ่
33020508,กุดเมืองฮาม
33020601,บอน
33020602,บอน
33020603,บอน
33020604,จอม
33020605,จอมทอง
33020606,จอมบึง
33020607,โนน
33020608,โนนสูง
33020609,โนนกลาง
33020610,โนนสมบูรณ์
33020611,บอน
33020612,บอน
33020613,โนน
33020701,ยางชุมใหญ่
33020702,ยางชุมใหญ่
33020703,ยางชุมใหญ่
33020704,ดอนโก
33020705,ยางชุมใหญ่
33020706,ยางชุมใหญ่
33020707,ยางชุมใหญ่
33020708,ยางชุมใหญ่
33030101,ดูน
33030103,หนองปลากุ่ม
33030104,อีปุ้ง
33030107,สิม
33030108,หนองมะแซว
33030110,หนองโน-โนนเปือย
33030111,เกาะแก้วสันติธรรม
33030114,สันติสุข
33030201,โนนผึ้ง
33030202,โนนสัง
33030203,หนองบัวไชยวาน
33030204,หนองหวาย
33030205,หนองโอง
33030206,หัวสะพาน
33030207,ขี้เหล็ก
33030208,หนองบัวไชยวาน
33030209,โนนสัง
33030210,โนนผึ้ง
33030211,โนนสัง
33030212,หนองหวาย
33030213,หนองบัวไชยวาน
33030214,โนนสัง
33030301,หนองถ่ม
33030302,หนองดุ่ม
33030303,ทุ่งพาย
33030304,บกขี้ยาง
33030305,หนองหัวช้าง
33030306,ลือชัย
33030307,เลิงแฝก
33030308,โนนสีไค
33030309,หนองม่วง
33030310,ร่องน้ำคำ
33030311,บกขี้ยาง
33030312,โพนทองพัฒนา
33030401,ยาง
33030402,หนองกก
33030403,สร้างเหล่า
33030404,กล้วย
33030405,โคก
33030406,โพธิ์ลังกา
33030407,หนองกี่
33030408,โนนแดง
33030409,โนนสวรรค์
33030410,กล้วย
33030411,โพธิ์ลังกา
33030412,หนองกก
33030501,หนองแวง
33030502,แสงใหญ่
33030503,หนามแท่ง
33030504,หนองแวง
33030505,แวงน้อย
33030506,แสงใหญ่
33030507,หนองแวง
33030508,หนองแวง
33030509,หนามแท่ง
33030510,แสงใหญ่
33030511,หนองแวง
33030601,หนองแก้ว
33030602,หัวนา
33030603,กอก
33030604,เปือย
33030605,หนองแก้ว
33030606,เปือย
33030607,กอก
33030701,ทาม
33030702,เจี่ย
33030703,หมัด
33030704,ผึ้ง
33030705,ผึ้ง
33030706,เจี่ย
33030707,ผึ้ง
33030708,ผึ้ง
33030709,ทาม
33030710,หมัด
33030711,เจี่ย
33030712,ผึ้ง
33030801,ละทาย
33030802,เหม้า
33030803,กอก
33030804,เขวา
33030805,ยางน้อย
33030806,หนองเรือ
33030807,ละทาย
33030808,ละทายใหม่
33030809,ละทาย
33030901,เมืองน้อย
33030902,โนนสวน
33030903,หนองเทา
33030904,หนองน้ำเต้า
33030905,หนองมุก
33030906,เมืองน้อย
33030907,เมืองน้อย
33030908,เมืองน้อย
33030909,หนองเทา
33030910,หนองน้ำเต้า
33031001,อีปาด
33031002,ทุ่งมั้ง
33031003,หนองไฮ
33031004,ทุ่งมั้ง
33031005,หนองไฮ
33031101,แวง
33031102,เทิน
33031103,ขาม
33031104,บัวน้อย
33031105,พันลำ
33031106,โนนเปือย
33031107,โนนปอ
33031108,เทิน
33031109,หนองแสง
33031110,ขาม
33031111,เทิน
33031201,หนองบัว
33031202,โนนเรือ
33031203,โพนทราย
33031204,ท่าช้าง
33031205,ขามป้อม
33031206,น้ำคำ
33031207,สีถาน
